t,uL,uR,uL_act,uR_act,vL,vR,heading,tag
17.1000,-8.40,-8.40,-8.04,-8.05,-23.953,-21.593,24.100,prbs
17.1100,-8.40,-8.40,-8.08,-8.05,-23.318,-22.550,23.805,prbs
17.1200,-8.40,-8.40,-8.11,-8.07,-25.370,-25.077,23.513,prbs
17.1300,-8.40,-8.40,-8.14,-8.15,-27.458,-26.850,23.210,prbs
17.1400,-8.40,-8.40,-8.11,-8.19,-25.251,-28.505,22.686,prbs
17.1500,-8.40,-8.40,-8.06,-8.08,-25.223,-27.101,22.402,prbs
17.1600,8.40,-8.40,-8.08,-8.10,-26.592,-26.864,22.096,prbs
17.1700,8.40,-8.40,-8.10,-8.16,-27.025,-28.749,21.791,prbs
17.1800,8.40,-8.40,-0.71,-8.24,-12.664,-29.224,21.503,prbs
17.1900,8.40,-8.40,0.50,-8.23,-7.512,-28.379,21.291,prbs
17.2000,8.40,-8.40,2.08,-8.14,0.000,-28.491,21.196,prbs
17.2100,8.40,-8.40,4.36,-8.06,7.435,-29.747,21.207,prbs
17.2200,8.40,-8.40,6.33,-8.06,12.783,-28.770,21.378,prbs
17.2300,8.40,-8.40,7.49,-8.13,18.256,-30.236,21.817,prbs
17.2400,8.40,-8.40,7.91,-8.20,21.628,-30.222,22.543,prbs
17.2500,8.40,-8.40,8.06,-8.22,23.031,-31.053,23.508,prbs
17.2600,8.40,-8.40,8.07,-8.24,24.916,-30.592,24.691,prbs
17.2700,8.40,-8.40,8.16,-8.25,26.187,-31.346,26.067,prbs
17.2800,8.40,-8.40,8.18,-8.26,27.060,-31.395,27.600,prbs
17.2900,8.40,-8.40,8.16,-8.16,24.086,-30.885,29.304,prbs
17.3000,8.40,-8.40,8.10,-8.14,24.840,-31.032,31.198,prbs
17.3100,-8.40,8.40,8.16,-8.18,26.368,-31.940,33.268,prbs
17.3200,-8.40,8.40,8.14,-8.20,27.590,-31.151,35.482,prbs
17.3300,-8.40,8.40,3.61,-1.16,21.586,-16.329,37.825,prbs
17.3400,-8.40,8.40,-0.05,0.35,11.764,-8.475,40.267,prbs
17.3500,-8.40,8.40,-1.06,1.90,3.903,-8.475,42.706,prbs
17.3600,-8.40,8.40,-3.16,4.13,-1.913,2.353,44.991,prbs
17.3700,-8.40,8.40,-5.33,6.18,-12.636,16.734,47.030,prbs
17.3800,-8.40,8.40,-6.96,7.39,-18.459,19.548,48.805,prbs
17.3900,-8.40,8.40,-7.78,7.90,-22.103,21.935,50.247,prbs
17.4000,-8.40,8.40,-8.00,8.13,-22.501,24.749,51.196,prbs
17.4100,-8.40,8.40,-8.11,8.13,-26.494,25.538,51.671,prbs
17.4200,-8.40,8.40,-8.14,8.16,-26.571,27.178,51.805,prbs
17.4300,-8.40,8.40,-8.15,8.16,-28.023,26.997,51.672,prbs
17.4400,-8.40,8.40,-8.12,8.13,-26.801,26.480,51.272,prbs
17.4500,-8.40,8.40,-8.11,8.14,-26.724,28.379,50.585,prbs
17.4600,-8.40,8.40,-8.13,8.15,-26.983,27.995,49.693,prbs
17.4700,8.40,8.40,-8.08,8.15,-26.508,29.789,48.652,prbs
17.4800,8.40,8.40,-8.07,8.15,-25.398,29.391,47.488,prbs
17.4900,8.40,8.40,1.61,8.30,-2.402,31.123,44.836,prbs
17.5000,8.40,8.40,1.09,8.32,3.183,32.233,43.512,prbs
17.5100,8.40,8.40,2.77,8.21,5.655,31.926,42.283,prbs
17.5200,8.40,8.40,5.00,8.08,10.381,31.241,41.147,prbs
17.5300,8.40,8.40,6.84,8.06,17.809,31.402,40.152,prbs
17.5400,8.40,8.40,7.69,8.12,22.857,31.137,39.350,prbs
17.5500,8.40,8.40,8.01,8.10,24.860,27.074,38.679,prbs
17.5600,8.40,8.40,8.10,8.07,26.962,26.173,37.999,prbs
17.5700,8.40,8.40,8.20,8.12,26.047,27.890,37.304,prbs
17.5800,8.40,8.40,8.13,8.16,26.257,28.910,36.678,prbs
17.5900,8.40,8.40,8.16,8.13,26.131,28.372,36.150,prbs
17.6000,8.40,8.40,8.20,8.14,26.599,28.826,35.678,prbs
17.6100,8.40,8.40,8.21,8.15,27.255,29.964,35.261,prbs
17.6200,-8.40,-8.40,8.25,8.16,28.316,29.824,34.916,prbs
17.6300,-8.40,-8.40,3.85,3.79,24.190,24.518,34.633,prbs
17.6400,-8.40,-8.40,-0.28,-0.86,10.472,11.093,34.401,prbs
17.6500,-8.40,-8.40,-0.52,-1.10,8.182,1.117,34.206,prbs
17.6600,-8.40,-8.40,-2.58,-2.12,-0.586,1.117,34.044,prbs
17.6700,-8.40,-8.40,-4.80,-4.17,-7.693,-2.136,33.981,prbs
17.6800,-8.40,-8.40,-6.58,-6.17,-17.404,-11.980,34.024,prbs
17.6900,-8.40,-8.40,-7.63,-7.44,-22.710,-18.514,34.155,prbs
17.7000,-8.40,-8.40,-8.03,-7.96,-24.616,-23.471,34.301,prbs
17.7100,-8.40,-8.40,-8.19,-8.00,-24.113,-20.700,34.414,prbs
17.7200,-8.40,-8.40,-8.06,-8.08,-23.031,-23.618,34.487,prbs
17.7300,-8.40,-8.40,-8.25,-8.15,-27.255,-24.895,34.533,prbs
17.7400,-8.40,-8.40,-8.30,-8.21,-27.367,-25.977,34.587,prbs
17.7500,-8.40,-8.40,-8.15,-8.19,-27.074,-27.618,34.648,prbs
17.7600,-8.40,-8.40,-8.18,-8.17,-26.690,-27.974,34.676,prbs
17.7700,8.40,-8.40,-8.12,-8.13,-26.711,-27.088,34.663,prbs
17.7800,8.40,-8.40,-5.91,-8.11,-24.532,-28.212,34.632,prbs
17.7900,8.40,-8.40,0.31,-8.09,-11.156,-29.342,34.604,prbs
17.8000,8.40,-8.40,1.14,-8.29,-5.878,-29.301,34.625,prbs
17.8100,8.40,-8.40,1.84,-8.22,2.248,-30.145,34.732,prbs
17.8200,8.40,-8.40,3.84,-8.13,6.842,-30.034,34.916,prbs
17.8300,8.40,-8.40,5.92,-8.06,12.650,-30.466,35.265,prbs
17.8400,8.40,-8.40,7.27,-8.06,17.488,-30.013,35.859,prbs
17.8500,8.40,-8.40,7.86,-8.15,21.188,-30.613,36.701,prbs
17.8600,8.40,-8.40,8.11,-8.24,23.464,-31.227,37.751,prbs
17.8700,8.40,-8.40,8.18,-8.21,24.658,-30.606,39.010,prbs
17.8800,8.40,-8.40,8.18,-8.21,25.517,-31.919,40.464,prbs
17.8900,8.40,-8.40,8.12,-8.15,25.656,-32.121,42.084,prbs
17.9000,8.40,-8.40,8.18,-8.15,27.011,-31.388,43.867,prbs
17.9100,8.40,-8.40,8.18,-8.18,26.424,-32.072,45.821,prbs
17.9200,-8.40,8.40,8.21,-8.26,28.107,-32.065,47.913,prbs
17.9300,-8.40,8.40,8.18,-8.23,28.065,-31.437,50.144,prbs
17.9400,-8.40,8.40,3.57,-3.34,21.007,-24.379,52.521,prbs
17.9500,-8.40,8.40,-0.32,0.58,10.619,-9.697,54.987,prbs
17.9600,-8.40,8.40,-0.57,0.81,2.925,-3.819,57.453,prbs
17.9700,-8.40,8.40,-2.51,2.53,-2.827,0.705,59.852,prbs
17.9800,-8.40,8.40,-4.87,4.72,-11.784,8.615,62.066,prbs
17.9900,-8.40,8.40,-6.67,6.63,-16.930,16.699,63.952,prbs
18.0000,-8.40,8.40,-7.60,7.65,-22.473,21.230,65.473,prbs
18.0100,-8.40,8.40,-7.96,8.06,-22.431,23.939,66.519,prbs
18.0200,-8.40,8.40,-8.19,8.18,-28.156,25.419,67.185,prbs
18.0300,-8.40,8.40,-8.25,8.19,-26.215,27.074,67.544,prbs
18.0400,-8.40,8.40,-8.11,8.11,-28.407,27.283,67.374,prbs
18.0500,-8.40,8.40,-8.08,8.13,-26.773,27.597,66.872,prbs
18.0600,-8.40,8.40,-8.16,8.17,-28.267,27.388,66.155,prbs
18.0700,8.40,8.40,-8.07,8.10,-26.557,27.122,65.190,prbs
18.0800,8.40,8.40,-3.26,8.04,-19.673,27.918,64.044,prbs
18.0900,8.40,8.40,0.43,8.18,-9.732,30.355,62.748,prbs
18.1000,8.40,8.40,0.66,8.26,-3.868,30.899,61.452,prbs
18.1100,8.40,8.40,2.73,8.18,4.154,32.323,60.236,prbs
18.1200,8.40,8.40,5.19,8.14,16.581,31.960,59.133,prbs
18.1300,8.40,8.40,7.06,8.17,18.780,32.491,58.147,prbs
18.1400,8.40,8.40,7.71,8.22,22.277,31.835,57.336,prbs
18.1500,8.40,8.40,7.95,8.21,23.667,30.669,56.731,prbs
18.1600,8.40,8.40,8.04,8.20,26.368,29.042,56.219,prbs
18.1700,8.40,8.40,8.12,8.18,27.625,28.121,55.736,prbs
18.1800,8.40,8.40,8.18,8.11,29.182,26.054,55.220,prbs
18.1900,8.40,8.40,8.16,8.12,28.156,28.540,54.700,prbs
18.2000,8.40,8.40,8.20,8.16,26.885,28.805,54.275,prbs
18.2100,8.40,8.40,8.22,8.16,28.861,29.259,53.947,prbs
18.2200,-8.40,-8.40,8.23,8.18,29.517,29.363,53.676,prbs
18.2300,-8.40,-8.40,8.24,8.16,29.510,29.761,53.460,prbs
18.2400,-8.40,-8.40,0.02,0.73,13.879,15.938,53.274,prbs
18.2500,-8.40,-8.40,-1.55,-0.83,5.620,9.201,53.108,prbs
18.2600,-8.40,-8.40,-1.04,-1.51,2.918,4.182,52.969,prbs
18.2700,-8.40,-8.40,-2.73,-3.53,-2.136,-1.019,52.865,prbs
18.2800,-8.40,-8.40,-4.93,-5.63,-9.055,-12.762,52.778,prbs
18.2900,-8.40,-8.40,-6.83,-7.08,-19.485,-19.234,52.723,prbs
18.3000,-8.40,-8.40,-7.68,-7.74,-18.661,-20.148,52.648,prbs
18.3100,-8.40,-8.40,-7.94,-7.93,-22.612,-22.305,52.534,prbs
18.3200,-8.40,-8.40,-8.20,-8.11,-25.691,-25.433,52.396,prbs
18.3300,-8.40,-8.40,-8.14,-8.14,-24.686,-23.911,52.261,prbs
18.3400,-8.40,-8.40,-8.11,-8.07,-24.002,-25.084,52.123,prbs
18.3500,-8.40,-8.40,-8.11,-8.16,-25.559,-27.115,51.944,prbs
18.3600,-8.40,-8.40,-8.21,-8.21,-26.843,-27.667,51.794,prbs
18.3700,-8.40,-8.40,-8.16,-8.16,-27.402,-25.936,51.677,prbs
18.3800,8.40,-8.40,-8.10,-8.15,-26.375,-27.269,51.578,prbs
18.3900,8.40,-8.40,-8.11,-8.18,-27.318,-27.737,51.479,prbs
18.4000,8.40,-8.40,-0.55,-8.00,-13.767,-27.800,51.386,prbs
18.4100,8.40,-8.40,0.99,-8.25,-8.755,-29.433,51.336,prbs
18.4200,8.40,-8.40,1.40,-8.27,0.000,-30.432,51.348,prbs
18.4300,8.40,-8.40,3.46,-8.11,4.426,-29.866,51.440,prbs
18.4400,8.40,-8.40,5.58,-8.01,8.922,-30.522,51.709,prbs
18.4500,8.40,-8.40,7.11,-8.10,15.115,-29.789,52.230,prbs
18.4600,8.40,-8.40,7.79,-8.21,21.063,-31.542,52.991,prbs
18.4700,8.40,-8.40,8.15,-8.27,24.260,-31.039,53.954,prbs
18.4800,8.40,-8.40,8.25,-8.25,25.161,-31.898,55.113,prbs
18.4900,8.40,-8.40,8.28,-8.26,25.489,-30.969,56.473,prbs
18.5000,8.40,-8.40,8.20,-8.22,23.213,-32.568,58.024,prbs
18.5100,8.40,-8.40,8.09,-8.19,23.478,-31.451,59.779,prbs
18.5200,8.40,-8.40,8.15,-8.17,26.103,-31.346,61.738,prbs
18.5300,-8.40,8.40,8.19,-8.23,27.576,-31.563,63.849,prbs
18.5400,-8.40,8.40,8.24,-8.21,28.533,-31.528,66.069,prbs
18.5500,-8.40,8.40,0.58,-0.79,15.101,-17.349,68.422,prbs
18.5600,-8.40,8.40,-0.99,0.84,4.622,-8.901,70.800,prbs
18.5700,-8.40,8.40,-1.41,1.50,-0.028,-1.480,73.098,prbs
18.5800,-8.40,8.40,-5.49,5.64,-11.428,11.387,77.223,prbs
18.5900,-8.40,8.40,-6.99,7.08,-16.923,17.055,77.223,prbs
18.6000,-8.40,8.40,-7.81,7.79,-22.815,19.108,78.670,prbs
18.6100,-8.40,8.40,-8.10,8.07,-24.651,24.274,79.654,prbs
18.6200,-8.40,8.40,-8.15,8.14,-24.456,24.951,80.257,prbs
18.6300,-8.40,8.40,-8.10,8.12,-25.126,24.923,80.509,prbs
18.6400,-8.40,8.40,-8.16,8.11,-27.555,23.848,80.352,prbs
18.6500,-8.40,8.40,-8.15,8.18,-27.793,26.257,79.871,prbs
18.6600,-8.40,8.40,-8.09,8.14,-25.126,27.639,79.139,prbs
18.6700,-8.40,8.40,-8.04,8.10,-25.461,25.286,78.145,prbs
18.6800,8.40,8.40,-8.12,8.12,-26.997,27.011,76.852,prbs
18.6900,8.40,8.40,-3.75,8.10,-21.454,26.606,75.305,prbs
18.7000,8.40,8.40,0.67,8.13,-11.037,28.114,73.552,prbs
18.7100,8.40,8.40,0.99,8.27,-4.266,27.876,71.626,prbs
18.7200,8.40,8.40,2.37,8.14,3.421,27.841,69.583,prbs
18.7300,8.40,8.40,4.67,8.09,12.134,28.798,67.472,prbs
18.7400,8.40,8.40,6.49,8.06,15.003,29.217,65.313,prbs
18.7500,8.40,8.40,7.57,8.12,21.391,29.859,63.182,prbs
18.7600,8.40,8.40,7.99,8.19,24.176,30.585,61.191,prbs
18.7700,8.40,8.40,8.14,8.23,26.536,31.325,59.399,prbs
18.7800,8.40,8.40,8.17,8.21,26.445,31.995,57.759,prbs
18.7900,8.40,8.40,8.12,8.21,24.009,32.289,56.293,prbs
18.8000,8.40,8.40,8.11,8.25,24.330,33.022,55.032,prbs
18.8100,8.40,8.40,8.15,8.24,26.515,32.721,53.995,prbs
18.8200,8.40,8.40,8.17,8.22,27.779,33.001,53.142,prbs
18.8300,-8.40,-8.40,8.21,8.26,29.447,33.287,52.423,prbs
18.8400,-8.40,-8.40,6.02,8.26,27.199,33.001,51.818,prbs
18.8500,-8.40,-8.40,0.47,0.19,14.235,15.938,51.315,prbs
18.8600,-8.40,-8.40,-0.51,-1.27,4.992,8.252,50.873,prbs
18.8700,-8.40,-8.40,-2.24,-1.24,0.454,5.788,50.455,prbs
18.8800,-8.40,-8.40,-4.47,-3.17,-4.566,-1.166,50.068,prbs
18.8900,-8.40,-8.40,-6.28,-5.37,-13.593,-11.352,49.702,prbs
18.9000,-8.40,-8.40,-7.46,-7.16,-21.244,-19.876,49.327,prbs
18.9100,-8.40,-8.40,-7.96,-7.94,-23.010,-21.077,48.933,prbs
18.9200,-8.40,-8.40,-8.05,-8.06,-23.946,-23.806,48.564,prbs
18.9300,-8.40,-8.40,-8.16,-8.21,-26.480,-25.991,48.236,prbs
18.9400,-8.40,-8.40,-8.16,-8.18,-26.040,-24.777,47.917,prbs
18.9500,-8.40,-8.40,-8.08,-8.07,-26.592,-25.789,47.595,prbs
18.9600,-8.40,-8.40,-8.10,-8.18,-26.047,-27.290,47.295,prbs
18.9700,-8.40,-8.40,-8.09,-8.18,-27.339,-29.070,46.991,prbs
18.9800,8.40,-8.40,-8.09,-8.17,-25.517,-27.444,46.697,prbs
18.9900,8.40,-8.40,-8.09,-8.12,-27.262,-27.869,46.386,prbs
19.0000,8.40,-8.40,-1.80,-8.04,-17.104,-28.896,46.076,prbs
19.0100,8.40,-8.40,1.30,-8.22,-7.365,-29.496,45.791,prbs
19.0200,8.40,-8.40,1.20,-8.26,-0.859,-28.407,45.601,prbs
19.0300,8.40,-8.40,2.15,-8.13,3.044,-29.342,45.533,prbs
19.0400,8.40,-8.40,4.20,-8.04,4.698,-29.063,45.586,prbs
19.0500,8.40,-8.40,6.18,-8.06,12.860,-29.608,45.823,prbs
19.0600,8.40,-8.40,7.43,-8.21,18.808,-29.971,46.304,prbs
19.0700,8.40,-8.40,7.95,-8.27,23.932,-30.802,47.040,prbs
19.0800,8.40,-8.40,8.13,-8.26,24.644,-31.444,47.996,prbs
19.0900,8.40,-8.40,8.10,-8.14,22.982,-29.817,49.152,prbs
19.1000,8.40,-8.40,8.08,-8.13,24.086,-31.004,50.515,prbs
19.1100,8.40,-8.40,8.12,-8.17,24.309,-31.395,52.076,prbs
19.1200,8.40,-8.40,8.19,-8.21,28.484,-31.060,55.705,prbs
19.1300,-8.40,8.40,8.21,-8.22,28.358,-32.107,57.754,prbs
19.1400,-8.40,8.40,8.18,-6.05,27.618,-27.332,59.960,prbs
19.1500,-8.40,8.40,1.14,-0.22,13.760,-14.046,62.298,prbs
19.1600,-8.40,8.40,-0.44,0.77,3.847,-8.440,64.711,prbs
19.1700,-8.40,8.40,-2.22,2.08,-0.719,-5.404,67.093,prbs
19.1800,-8.40,8.40,-4.55,4.24,-11.966,2.660,69.406,prbs
19.1900,-8.40,8.40,-6.44,6.22,-14.703,15.024,71.491,prbs
19.2000,-8.40,8.40,-7.60,7.44,-21.914,20.344,73.229,prbs
19.2100,-8.40,8.40,-8.03,7.95,-23.667,24.414,74.630,prbs
19.2200,-8.40,8.40,-8.09,8.06,-25.998,23.729,75.623,prbs
19.2300,-8.40,8.40,-8.11,8.05,-24.260,24.141,76.231,prbs
19.2400,-8.40,8.40,-8.08,8.06,-25.419,24.756,76.440,prbs
19.2500,-8.40,8.40,-8.16,8.11,-27.374,26.885,76.293,prbs
19.2600,-8.40,8.40,-8.13,8.14,-26.683,26.815,75.853,prbs
19.2700,-8.40,8.40,-8.10,8.10,-26.508,25.733,75.153,prbs
19.2800,-8.40,8.40,-8.04,8.10,-25.454,26.801,74.166,prbs
19.2900,8.40,8.40,-8.10,8.12,-27.841,27.471,72.905,prbs
19.3000,8.40,8.40,6.56,8.04,16.937,28.805,61.721,prbs
19.3100,8.40,8.40,7.63,8.21,22.536,29.391,59.637,prbs
19.3200,8.40,8.40,8.01,8.22,24.679,30.522,57.671,prbs
19.3300,8.40,8.40,8.14,8.21,25.719,30.718,55.887,prbs
19.3400,8.40,8.40,8.21,8.24,28.142,31.772,54.243,prbs
19.3500,8.40,8.40,8.20,8.23,27.625,31.960,52.721,prbs
19.3600,8.40,8.40,8.17,8.21,25.984,32.065,51.375,prbs
19.3700,8.40,8.40,8.11,8.18,25.370,32.212,50.201,prbs
19.3800,8.40,8.40,8.13,8.19,26.871,32.673,49.208,prbs
19.3900,-8.40,-8.40,8.18,8.25,28.707,33.838,48.391,prbs
19.4000,-8.40,-8.40,8.24,8.26,28.554,33.008,47.709,prbs
19.4100,-8.40,-8.40,3.60,3.65,23.639,27.702,47.155,prbs
19.4200,-8.40,-8.40,-0.61,-0.30,11.603,9.606,46.702,prbs
19.4300,-8.40,-8.40,-0.84,-1.02,1.682,4.915,46.286,prbs
19.4400,-8.40,-8.40,-2.34,-2.82,0.321,3.721,45.884,prbs
19.4500,-8.40,-8.40,-4.50,-4.97,-4.014,-9.613,45.520,prbs
19.4600,-8.40,-8.40,-6.43,-6.72,-15.359,-18.403,45.140,prbs
19.4700,-8.40,-8.40,-7.56,-7.71,-21.991,-22.640,44.764,prbs
19.4800,-8.40,-8.40,-8.08,-8.07,-23.185,-25.140,44.081,prbs
19.4900,-8.40,-8.40,-8.14,-8.16,-25.391,-27.674,43.707,prbs
19.5000,-8.40,-8.40,-8.20,-8.22,-27.562,-28.128,43.335,prbs
19.5100,-8.40,-8.40,-8.16,-8.13,-25.230,-25.642,42.973,prbs
19.5200,-8.40,-8.40,-8.09,-8.10,-26.564,-26.299,42.626,prbs
19.5300,-8.40,-8.40,-8.11,-8.13,-26.026,-27.534,42.292,prbs
19.5400,8.40,-8.40,-8.11,-8.16,-27.674,-28.986,41.991,prbs
19.5500,8.40,-8.40,-3.22,-8.06,-19.701,-27.695,41.690,prbs
19.5600,8.40,-8.40,0.71,-8.16,-10.318,-27.765,41.391,prbs
19.5700,8.40,-8.40,0.83,-8.21,-4.454,-28.184,41.175,prbs
19.5800,8.40,-8.40,2.49,-8.13,2.506,-28.344,41.094,prbs
19.5900,8.40,-8.40,4.68,-8.05,6.493,-29.650,41.148,prbs
19.6000,8.40,-8.40,6.56,-8.03,12.671,-29.175,41.417,prbs
19.6100,8.40,-8.40,7.52,-8.10,18.103,-29.929,41.969,prbs
19.6200,8.40,-8.40,7.96,-8.19,22.543,-29.524,42.798,prbs
19.6300,8.40,-8.40,8.09,-8.23,25.831,-30.173,43.834,prbs
19.6400,8.40,-8.40,8.16,-8.21,27.060,-31.514,45.028,prbs
19.6500,8.40,-8.40,8.12,-8.22,27.088,-31.179,46.400,prbs
19.6600,8.40,-8.40,8.16,-8.17,25.028,-31.074,47.980,prbs
19.6700,8.40,-8.40,8.10,-8.17,24.407,-31.884,49.742,prbs
19.6800,8.40,-8.40,8.16,-8.22,26.669,-31.123,51.664,prbs
19.6900,-8.40,8.40,8.23,-8.21,27.772,-31.800,53.748,prbs
19.7000,-8.40,8.40,8.22,-8.18,28.826,-31.283,55.964,prbs
19.7100,-8.40,8.40,0.78,-1.00,14.689,-15.715,58.321,prbs
19.7200,-8.40,8.40,-0.90,0.56,6.988,-8.077,60.745,prbs
19.7300,-8.40,8.40,-1.50,1.77,4.056,-4.377,63.099,prbs
19.7400,-8.40,8.40,-3.52,3.91,-6.318,2.492,65.365,prbs
19.7500,-8.40,8.40,-5.69,5.96,-13.935,14.989,67.453,prbs
19.7600,-8.40,8.40,-7.11,7.23,-19.031,19.904,69.212,prbs
19.7700,-8.40,8.40,-7.81,7.82,-22.640,21.782,70.576,prbs
19.7800,-8.40,8.40,-8.04,8.06,-25.049,25.461,71.524,prbs
19.7900,-8.40,8.40,-8.12,8.15,-26.431,23.848,72.137,prbs
19.8000,-8.40,8.40,-8.07,8.08,-26.054,25.950,72.417,prbs
19.8100,-8.40,8.40,-8.10,8.09,-26.885,26.738,72.384,prbs
19.8200,-8.40,8.40,-8.10,8.15,-26.627,27.702,72.073,prbs
19.8300,-8.40,8.40,-8.09,8.08,-26.745,27.590,71.520,prbs
19.8400,8.40,8.40,-8.07,8.08,-26.843,27.758,70.712,prbs
19.8500,8.40,8.40,-8.12,8.14,-26.620,28.498,69.624,prbs
19.8600,8.40,8.40,-3.60,8.05,-19.792,26.522,68.300,prbs
19.8700,8.40,8.40,0.63,8.14,-9.020,27.765,66.744,prbs
19.8800,8.40,8.40,0.82,8.18,-1.201,27.220,65.030,prbs
19.8900,8.40,8.40,2.45,8.07,3.505,27.423,63.215,prbs
19.9000,8.40,8.40,4.87,8.08,12.929,27.499,61.327,prbs
19.9100,8.40,8.40,6.62,8.05,15.303,28.225,59.421,prbs
19.9200,8.40,8.40,7.58,8.14,21.991,28.693,57.607,prbs
19.9300,8.40,8.40,8.01,8.17,23.967,29.503,55.954,prbs
19.9400,8.40,8.40,8.14,8.21,25.991,29.740,54.422,prbs
19.9500,8.40,8.40,8.13,8.21,24.833,31.255,53.037,prbs
19.9600,8.40,8.40,8.10,8.22,25.503,31.744,51.825,prbs
19.9700,8.40,8.40,8.10,8.17,25.887,31.744,50.800,prbs
19.9800,8.40,8.40,8.18,8.16,27.478,32.407,49.947,prbs
19.9900,8.40,8.40,8.16,8.21,27.108,32.987,49.242,prbs
20.0000,-8.40,-8.40,8.12,8.22,28.414,33.727,48.672,prbs
20.0100,-8.40,-8.40,8.13,8.23,28.002,33.741,48.234,prbs
20.0200,-8.40,-8.40,1.14,4.14,14.263,28.505,47.909,prbs
20.0300,-8.40,-8.40,-1.94,-0.95,1.403,8.364,47.397,prbs
20.0400,-8.40,-8.40,-4.14,-2.77,-4.761,8.364,47.171,prbs
20.0500,-8.40,-8.40,-6.09,-4.92,-13.767,-2.115,47.014,prbs
20.0600,-8.40,-8.40,-7.35,-6.75,-20.323,-18.151,46.887,prbs
20.0700,-8.40,-8.40,-7.92,-7.76,-22.277,-24.449,46.677,prbs
20.0800,-8.40,-8.40,-8.05,-8.02,-24.023,-23.143,46.444,prbs
20.0900,-8.40,-8.40,-8.04,-8.02,-23.548,-23.485,46.217,prbs
20.1000,-8.40,-8.40,-8.11,-8.08,-25.433,-26.124,45.987,prbs
20.1100,-8.40,-8.40,-8.17,-8.16,-26.627,-29.098,45.731,prbs
20.1200,-8.40,-8.40,-8.16,-8.19,-26.508,-29.294,45.489,prbs
20.1300,-8.40,-8.40,-8.10,-8.19,-25.684,-28.630,45.243,prbs
20.1400,-8.40,-8.40,-8.05,-8.10,-25.628,-26.459,44.963,prbs
20.1500,8.40,-8.40,-8.08,-8.09,-25.915,-27.618,44.689,prbs
20.1600,8.40,-8.40,-3.66,-8.08,-20.714,-28.072,44.446,prbs
20.1700,8.40,-8.40,0.95,-8.17,-10.088,-29.252,44.238,prbs
20.1800,8.40,-8.40,1.14,-8.25,-0.984,-28.568,44.091,prbs
20.1900,8.40,-8.40,2.17,-8.15,3.337,-28.260,44.068,prbs
20.2000,8.40,-8.40,4.27,-8.04,6.932,-28.735,44.195,prbs
20.2100,8.40,-8.40,6.22,-8.01,13.083,-28.212,44.519,prbs
20.2200,8.40,-8.40,7.37,-8.08,17.879,-29.189,45.103,prbs
20.2300,8.40,-8.40,7.88,-8.13,21.118,-29.608,45.981,prbs
20.2400,8.40,-8.40,8.05,-8.16,24.630,-29.210,47.109,prbs
20.2500,8.40,-8.40,8.10,-8.23,25.307,-31.395,48.431,prbs
20.2600,8.40,-8.40,8.09,-8.25,23.178,-30.655,49.943,prbs
20.2700,8.40,-8.40,8.07,-8.17,24.079,-30.871,51.661,prbs
20.2800,8.40,-8.40,8.12,-8.15,25.363,-30.103,53.578,prbs
20.2900,8.40,-8.40,8.19,-8.17,27.199,-31.290,55.669,prbs
20.3000,-8.40,8.40,8.21,-8.22,27.848,-31.402,57.887,prbs
20.3100,-8.40,8.40,8.21,-8.20,27.541,-31.500,60.239,prbs
20.3200,-8.40,8.40,1.04,-0.84,11.617,-16.329,62.715,prbs
20.3300,-8.40,8.40,-0.36,0.57,6.953,-8.636,65.259,prbs
20.3400,-8.40,8.40,-1.99,1.89,3.351,-1.717,67.803,prbs
20.3500,-8.40,8.40,-4.25,4.02,-10.067,3.602,70.267,prbs
20.3600,-8.40,8.40,-6.26,6.05,-13.739,15.052,72.510,prbs
20.3700,-8.40,8.40,-7.49,7.35,-22.766,19.192,74.440,prbs
20.3800,-8.40,8.40,-8.09,8.09,-24.016,26.068,77.185,prbs
20.3900,-8.40,8.40,-8.11,8.07,-26.334,24.637,77.942,prbs
20.4000,-8.40,8.40,-8.05,8.09,-24.323,26.173,78.309,prbs
20.4100,-8.40,8.40,-8.12,8.20,-26.829,27.688,78.358,prbs
20.4200,-8.40,8.40,-8.09,8.13,-25.824,25.677,78.116,prbs
20.4300,-8.40,8.40,-8.09,8.10,-26.662,27.423,77.603,prbs
20.4400,-8.40,8.40,-8.09,8.20,-26.306,28.568,76.816,prbs
20.4500,8.40,8.40,-8.10,8.23,-26.885,30.257,75.808,prbs
20.4600,8.40,8.40,-5.45,8.09,-21.921,28.163,74.624,prbs
20.4700,8.40,8.40,0.51,8.11,-9.913,27.562,73.221,prbs
20.4800,8.40,8.40,1.01,8.16,0.901,25.908,71.622,prbs
20.4900,8.40,8.40,1.96,8.12,2.688,28.149,69.926,prbs
20.5000,8.40,8.40,4.05,8.08,10.360,27.855,68.184,prbs
20.5100,8.40,8.40,6.06,8.04,14.067,28.267,66.406,prbs
20.5200,8.40,8.40,7.35,8.14,20.818,28.086,64.678,prbs
20.5300,8.40,8.40,7.92,8.18,22.396,29.217,63.117,prbs
20.5400,8.40,8.40,8.12,8.23,26.613,30.655,61.694,prbs
20.5500,8.40,8.40,8.26,8.23,28.274,31.423,60.372,prbs
20.5600,8.40,8.40,8.22,8.17,27.981,30.529,59.216,prbs
20.5700,8.40,8.40,8.12,8.16,24.812,31.032,58.306,prbs
20.5800,8.40,8.40,8.09,8.22,24.658,31.179,57.608,prbs
