t_ms,path_len_m,est_x_in,est_y_in,est_theta_deg,est_lat_in,mpc_x_m,mpc_y_m,mpc_th_rad,mpc_vy_mps,mpc_s_m,s_proj_m,s_err_clamped_m,s_after_int_m,u_v_mps,u_w_rads,u_vs_mps,solve_status,solve_ms,sqp_iter,kkt,ref_x_m,ref_y_m,ref_th_rad,meas_v_ins,meas_w_rads,cmd_v_mps,cmd_w_rads
5035,1.398873,-10.1924,24.9041,65.9889,0.0000,-0.255630,0.634052,1.142546,0.000000,0.964820,0.964820,0.000000,0.964820,0.821166,-3.278561,1.200000,0,1.0000,1,0.000000,-0.321317,0.810137,0.629437,14.099862,-0.917791,0.821166,-3.278561
5045,1.398873,-10.0639,24.9615,65.9292,0.0000,-0.252365,0.635512,1.141619,0.000000,0.964820,0.964820,0.000000,0.964820,0.807255,-3.373812,1.200000,0,1.0000,1,0.000000,-0.321317,0.810137,0.629437,14.103505,-0.906307,0.807255,-3.373812
5055,1.398873,-9.9354,25.0190,65.8450,0.0000,-0.249102,0.636978,1.140214,0.000000,0.969209,0.969209,0.000000,0.969209,0.792926,-3.471922,1.200000,0,1.0000,1,0.000000,-0.318738,0.813688,0.626727,14.106615,-0.899848,0.792926,-3.471922
5065,1.398873,-9.8069,25.0767,65.8110,0.0000,-0.245839,0.638447,1.139500,0.000000,0.971228,0.971228,0.000000,0.971228,0.777746,-3.571922,1.200000,0,1.0000,1,0.000000,-0.317555,0.815324,0.625492,14.109270,-0.911754,0.777746,-3.571922
5075,1.398873,-9.6783,25.1344,65.8323,0.0000,-0.242573,0.639911,1.139877,0.000000,0.972156,0.972156,0.000000,0.972156,0.761399,-3.671922,1.200000,0,1.0000,1,0.000000,-0.317011,0.816077,0.624926,14.111536,-0.911265,0.761399,-3.671922
5085,1.398873,-9.5497,25.1920,65.8766,0.0000,-0.239305,0.641372,1.140787,0.000000,0.972584,0.972584,0.000000,0.972584,0.743663,-3.771922,1.200000,0,1.0000,1,0.000000,-0.316762,0.816424,0.624667,14.113470,-0.897738,0.743663,-3.771922
5095,1.398873,-9.4211,25.2496,65.8772,0.0000,-0.236037,0.642835,1.140909,0.000000,0.982043,0.982043,0.000000,0.982043,0.725900,-3.871922,1.200000,0,1.0000,1,0.000000,-0.311251,0.824113,0.619003,14.115121,-0.886524,0.725900,-3.871922
5105,1.398873,-9.2925,25.3073,65.8318,0.0000,-0.232770,0.644302,1.140262,0.000000,0.982043,0.982043,0.000000,0.982043,0.706666,-3.971922,1.200000,0,1.0000,1,0.000000,-0.311251,0.824113,0.619003,14.116530,-0.871979,0.706666,-3.971922
5115,1.398873,-9.1639,25.3650,65.7929,0.0000,-0.229506,0.645770,1.139815,0.000000,0.986300,0.986300,0.000000,0.986300,0.686506,-4.071922,1.200000,0,1.0000,1,0.000000,-0.308786,0.827583,0.616507,14.117733,-0.848816,0.686506,-4.071922
5125,1.398873,-9.0354,25.4228,65.7857,0.0000,-0.226240,0.647238,1.139879,0.000000,0.988215,0.988215,0.000000,0.988215,0.664892,-4.171922,1.200000,0,1.0000,1,0.000000,-0.307679,0.829146,0.615394,14.118759,-0.829879,0.664892,-4.171922
5135,1.398873,-8.9068,25.4807,65.8063,0.0000,-0.222973,0.648706,1.140381,0.000000,0.989077,0.989077,0.000000,0.989077,0.641200,-4.271922,1.200000,0,1.0000,1,0.000000,-0.307182,0.829850,0.614895,14.119635,-0.815573,0.641200,-4.271922
5145,1.398873,-8.7781,25.5384,65.8562,0.0000,-0.219703,0.650169,1.141339,0.000000,0.989465,0.989465,0.000000,0.989465,0.613813,-4.371922,1.200000,0,1.0000,1,0.000000,-0.306958,0.830167,0.614671,14.120383,-0.806933,0.613813,-4.371922
5155,1.398873,-8.6494,25.5960,65.9084,0.0000,-0.216432,0.651629,1.142344,0.000000,0.989640,0.989640,0.000000,0.989640,0.582585,-4.471922,1.200000,0,1.0000,1,0.000000,-0.306857,0.830310,0.614571,14.121021,-0.797462,0.582585,-4.471922
5165,1.398873,-8.5207,25.6536,65.9097,0.0000,-0.213162,0.653090,1.142502,0.000000,0.998811,0.998811,0.000000,0.998811,0.550699,-4.571922,1.200000,0,1.0000,1,0.000000,-0.301589,0.837816,0.609357,14.121566,-0.783899,0.550699,-4.571922
5175,1.398873,-8.3920,25.7112,65.8742,0.0000,-0.209894,0.654555,1.142047,0.000000,1.002846,1.002846,0.000000,1.002846,0.516497,-4.671922,1.200000,0,1.0000,1,0.000000,-0.299283,0.841128,0.607110,14.122031,-0.767423,0.516497,-4.671922
5185,1.398873,-8.2494,25.7751,65.8052,0.0000,-0.205938,0.656391,1.128593,0.000000,1.004621,1.004621,0.000000,1.004621,0.481997,-4.771922,1.200000,0,1.0000,1,0.000000,-0.298271,0.842586,0.606130,15.660401,-1.992426,0.481997,-4.771922
5195,1.398873,-8.1260,25.8306,65.7418,0.0000,-0.203288,0.657566,1.130028,0.000000,1.005402,1.005402,0.000000,1.005402,0.443987,-4.871922,1.200000,0,1.0000,1,0.000000,-0.297826,0.843229,0.605701,13.548450,-1.738258,0.443987,-4.871922
5205,1.398873,-8.0214,25.8778,65.7201,0.0000,-0.201102,0.658538,1.131860,0.000000,1.005746,1.005746,0.000000,1.005746,0.402423,-4.971922,1.200000,0,1.0000,1,0.000000,-0.297630,0.843511,0.605512,11.493131,-1.517173,0.402423,-4.971922
5215,1.398873,-7.9229,25.9222,65.7266,0.0000,-0.198771,0.659623,1.119432,0.000000,1.005897,1.005897,0.000000,1.005897,0.360819,-5.071922,1.200000,0,1.0000,1,0.000000,-0.297544,0.843636,0.605430,10.813952,-2.771347,0.360819,-5.071922
5225,1.398873,-7.8334,25.9626,65.7324,0.0000,-0.196733,0.660560,1.109992,0.000000,1.014894,1.014894,0.000000,1.014894,0.321509,-5.171922,1.200000,0,1.0000,1,0.000000,-0.292442,0.851045,0.600569,9.827686,-3.725452,0.321509,-5.171922
5235,1.398873,-7.7618,25.9949,65.7225,0.0000,-0.195354,0.661148,1.116221,0.000000,1.014894,1.014894,0.000000,1.014894,0.277732,-5.271922,1.200000,0,1.0000,1,0.000000,-0.292442,0.851045,0.600569,7.872689,-3.085340,0.277732,-5.271922
5245,1.398873,-7.7074,26.0194,65.6465,0.0000,-0.194404,0.661555,1.119500,0.000000,1.014894,1.014894,0.000000,1.014894,0.230447,-5.371922,1.200000,0,1.0000,1,0.000000,-0.292442,0.851045,0.600569,5.970404,-2.624647,0.230447,-5.371922
5255,1.398873,-7.6567,26.0425,65.3803,0.0000,-0.193207,0.662114,1.108469,0.000000,1.018762,1.018762,0.000000,1.018762,0.184746,-5.471922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,5.595522,-3.263189,0.184746,-5.471922
5265,1.398873,-7.6226,26.0583,64.9471,0.0000,-0.192760,0.662308,1.106777,0.000000,1.018762,1.018762,0.000000,1.018762,0.137200,-5.571922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,3.754637,-2.676331,0.137200,-5.571922
5275,1.398873,-7.6048,26.0667,64.4425,0.0000,-0.192716,0.662320,1.102077,0.000000,1.018762,1.018762,0.000000,1.018762,0.088925,-5.671922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,1.963388,-2.265622,0.088925,-5.671922
5285,1.398873,-7.6028,26.0677,63.7653,0.0000,-0.193062,0.662145,1.093510,0.000000,1.018762,1.018762,0.000000,1.018762,0.041370,-5.771922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,0.220436,-1.940452,0.041370,-5.771922
5295,1.398873,-7.6159,26.0612,62.9151,0.0000,-0.193771,0.661781,1.081149,0.000000,1.018762,1.018762,0.000000,1.018762,-0.003953,-5.871922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-1.462953,-1.692625,-0.003953,-5.871922
5305,1.398873,-7.6437,26.0467,62.0596,0.0000,-0.194844,0.661193,1.055864,0.000000,1.018762,1.018762,0.000000,1.018762,-0.042386,-5.971922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-3.142594,-2.727974,-0.042386,-5.971922
5315,1.398873,-7.6832,26.0254,61.2491,0.0000,-0.196142,0.660472,1.045603,0.000000,1.018762,1.018762,0.000000,1.018762,-0.078535,-6.071922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-4.498415,-2.339558,-0.078535,-6.071922
5325,1.398873,-7.7337,25.9973,60.5287,0.0000,-0.197691,0.659562,1.021728,0.000000,1.018762,1.018762,0.000000,1.018762,-0.107373,-6.171922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-5.796335,-3.469692,-0.107373,-6.171922
5335,1.398873,-7.7744,25.9739,59.8489,0.0000,-0.198480,0.659096,1.005298,0.000000,1.018762,1.018762,0.000000,1.018762,-0.131757,-6.271922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-4.710312,-3.926289,-0.131757,-6.271922
5345,1.398873,-7.8027,25.9572,59.0942,0.0000,-0.198885,0.658853,0.986720,0.000000,1.018762,1.018762,0.000000,1.018762,-0.150992,-6.371922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-3.286801,-4.466934,-0.150992,-6.371922
5355,1.398873,-7.8345,25.9379,58.3386,0.0000,-0.199779,0.658285,0.968895,0.000000,1.018762,1.018762,0.000000,1.018762,-0.164871,-6.471922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-3.732906,-4.930542,-0.164871,-6.471922
5365,1.398873,-7.8763,25.9117,57.5820,0.0000,-0.201076,0.657432,0.951797,0.000000,1.018762,1.018762,0.000000,1.018762,-0.173261,-6.571922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-4.924985,-5.319931,-0.173261,-6.571922
5375,1.398873,-7.9236,25.8812,56.7222,0.0000,-0.202412,0.656527,0.932705,0.000000,1.018762,1.018762,0.000000,1.018762,-0.175234,-6.671922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-5.646479,-5.728376,-0.175234,-6.671922
5385,1.398873,-7.9733,25.8478,55.5871,0.0000,-0.203725,0.655601,0.910232,0.000000,1.018762,1.018762,0.000000,1.018762,-0.169332,-6.771922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-5.997986,-5.994628,-0.169332,-6.771922
5395,1.398873,-8.0286,25.8090,54.1037,0.0000,-0.205256,0.654457,0.883077,0.000000,1.018762,1.018762,0.000000,1.018762,-0.147811,-6.871922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-6.776053,-6.121176,-0.147811,-6.871922
5405,1.398873,-8.0911,25.7622,52.3433,0.0000,-0.207010,0.653051,0.851582,0.000000,1.018762,1.018762,0.000000,1.018762,-0.111066,-6.971922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-7.827534,-6.197992,-0.111066,-6.971922
5415,1.398873,-8.1433,25.7206,50.4811,0.0000,-0.208082,0.652143,0.819575,0.000000,1.018762,1.018762,0.000000,1.018762,-0.061761,-7.071922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-6.689017,-6.148676,-0.061761,-7.071922
5425,1.398873,-8.1952,25.6763,48.5901,0.0000,-0.209388,0.650954,0.787989,0.000000,1.018762,1.018762,0.000000,1.018762,-0.001841,-7.171922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-6.833659,-6.006773,-0.001841,-7.171922
5435,1.398873,-8.2318,25.6429,46.7087,0.0000,-0.209965,0.650426,0.770028,0.000000,1.018762,1.018762,0.000000,1.018762,0.061198,-7.271922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-4.959390,-4.519295,0.061198,-7.271922
5445,1.398873,-8.2543,25.6210,44.8671,0.0000,-0.210200,0.650189,0.745483,0.000000,1.018762,1.018762,0.000000,1.018762,0.128156,-7.371922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-3.135657,-3.759437,0.128156,-7.371922
5455,1.398873,-8.2637,25.6113,43.0675,0.0000,-0.210126,0.650267,0.720439,0.000000,1.018762,1.018762,0.000000,1.018762,0.197500,-7.471922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,-1.361097,-3.123158,0.197500,-7.471922
5465,1.398873,-8.2612,25.6140,41.2992,0.0000,-0.209775,0.650668,0.694684,0.000000,1.018762,1.018762,0.000000,1.018762,0.267906,-7.371922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,0.365615,-2.612372,0.267906,-7.371922
5475,1.398873,-8.2483,25.6292,39.5422,0.0000,-0.209191,0.651381,0.668086,0.000000,1.018762,1.018762,0.000000,1.018762,0.338264,-7.271922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,2.001844,-2.205636,0.338264,-7.271922
5485,1.398873,-8.2265,25.6564,37.7544,0.0000,-0.208424,0.652384,0.639906,0.000000,1.018762,1.018762,0.000000,1.018762,0.407814,-7.171922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,3.493646,-1.903208,0.407814,-7.171922
5495,1.398873,-8.1976,25.6952,35.9182,0.0000,-0.207514,0.653665,0.610311,0.000000,1.018762,1.018762,0.000000,1.018762,0.475882,-7.071922,1.200000,0,1.0000,1,0.000000,-0.290260,0.854239,0.598522,4.843169,-1.658045,0.475882,-7.071922
5505,1.398873,-8.1630,25.7446,34.0671,0.0000,-0.206497,0.655197,0.580066,0.000000,1.020426,1.020426,0.000000,1.020426,0.542075,-6.971922,1.200000,0,1.0000,1,0.000000,-0.289323,0.855614,0.597650,6.050816,-1.451653,0.542075,-6.971922
5515,1.398873,-8.1241,25.8041,32.2667,0.0000,-0.205405,0.656965,0.550247,0.000000,1.021141,1.021141,0.000000,1.021141,0.605496,-6.871922,1.200000,0,1.0000,1,0.000000,-0.288921,0.856205,0.597276,7.122587,-1.291405,0.605496,-6.871922
5525,1.398873,-8.0821,25.8728,30.5634,0.0000,-0.204264,0.658946,0.521700,0.000000,1.021448,1.021448,0.000000,1.021448,0.665498,-6.771922,1.200000,0,1.0000,1,0.000000,-0.288748,0.856459,0.597116,8.067386,-1.173231,0.665498,-6.771922
5535,1.398873,-8.0381,25.9499,28.9128,0.0000,-0.203096,0.661117,0.493714,0.000000,1.021581,1.021581,0.000000,1.021581,0.721820,-6.671922,1.200000,0,1.0000,1,0.000000,-0.288673,0.856569,0.597047,8.895722,-1.090900,0.721820,-6.671922
5545,1.398873,-7.9927,26.0345,27.4267,0.0000,-0.201913,0.663456,0.468212,0.000000,1.021638,1.021638,0.000000,1.021638,0.774125,-6.571922,1.200000,0,1.0000,1,0.000000,-0.288641,0.856616,0.597018,9.618725,-1.047471,0.774125,-6.571922
5555,1.398873,-7.9465,26.1257,26.3809,0.0000,-0.200707,0.665936,0.450307,0.000000,1.030434,1.030434,0.000000,1.030434,0.822572,-6.471922,1.200000,0,1.0000,1,0.000000,-0.283713,0.863902,0.592500,10.247487,-1.012702,0.822572,-6.471922
5565,1.398873,-7.8990,26.2225,25.7923,0.0000,-0.199468,0.668533,0.440013,0.000000,1.030434,1.030434,0.000000,1.030434,0.865758,-6.371922,1.200000,0,1.0000,1,0.000000,-0.283713,0.863902,0.592500,10.792650,-1.014772,0.865758,-6.371922
5575,1.398873,-7.8492,26.3262,25.5536,0.0000,-0.198146,0.671344,0.431288,0.000000,1.034129,1.034129,0.000000,1.034129,0.904448,-6.271922,1.200000,0,1.0000,1,0.000000,-0.281652,0.866969,0.590642,11.520450,-1.470673,0.904448,-6.271922
5585,1.398873,-7.7995,26.4304,25.4630,0.0000,-0.196878,0.674002,0.431253,0.000000,1.035681,1.035681,0.000000,1.035681,0.938310,-6.171922,1.200000,0,1.0000,1,0.000000,-0.280788,0.868258,0.589868,11.566355,-1.316120,0.938310,-6.171922
5595,1.398873,-7.7481,26.5382,25.4907,0.0000,-0.195529,0.676826,0.433107,0.000000,1.036332,1.036332,0.000000,1.036332,0.967801,-6.071922,1.200000,0,1.0000,1,0.000000,-0.280426,0.868800,0.589545,11.949078,-1.178958,0.967801,-6.071922
5605,1.398873,-7.6954,26.6487,25.5485,0.0000,-0.194151,0.679700,0.435144,0.000000,1.036606,1.036606,0.000000,1.036606,0.993509,-5.971922,1.200000,0,1.0000,1,0.000000,-0.280274,0.869027,0.589409,12.259588,-1.076095,0.993509,-5.971922
5615,1.398873,-7.6414,26.7616,25.5443,0.0000,-0.192750,0.682629,0.435461,0.000000,1.045344,1.045344,0.000000,1.045344,1.016584,-5.871922,1.200000,0,1.0000,1,0.000000,-0.275432,0.876301,0.585140,12.527889,-1.037235,1.016584,-5.871922
5625,1.398873,-7.5865,26.8765,25.4962,0.0000,-0.191333,0.685603,0.434917,0.000000,1.048926,1.048926,0.000000,1.048926,1.037093,-5.771922,1.200000,0,1.0000,1,0.000000,-0.273456,0.879289,0.583427,12.758149,-1.007572,1.037093,-5.771922
5635,1.398873,-7.5310,26.9932,25.4206,0.0000,-0.189904,0.688614,0.433642,0.000000,1.050395,1.050395,0.000000,1.050395,1.055282,-5.671922,1.200000,0,1.0000,1,0.000000,-0.272648,0.880515,0.582730,12.955679,-1.003097,1.055282,-5.671922
5645,1.398873,-7.4749,27.1117,25.2715,0.0000,-0.188470,0.691666,0.430715,0.000000,1.050997,1.050997,0.000000,1.050997,1.071481,-5.571922,1.200000,0,1.0000,1,0.000000,-0.272316,0.881018,0.582445,13.124995,-1.035660,1.071481,-5.571922
5655,1.398873,-7.4185,27.2315,25.0813,0.0000,-0.187035,0.694748,0.427171,0.000000,1.051244,1.051244,0.000000,1.051244,1.085935,-5.471922,1.200000,0,1.0000,1,0.000000,-0.272181,0.881224,0.582329,13.270036,-1.057998,1.085935,-5.471922
5665,1.398873,-7.3620,27.3528,24.9268,0.0000,-0.185593,0.697861,0.424711,0.000000,1.059822,1.059822,0.000000,1.059822,1.099151,-5.371922,1.200000,0,1.0000,1,0.000000,-0.267478,0.888398,0.578343,13.394213,-1.034313,1.099151,-5.371922
5675,1.398873,-7.3052,27.4750,24.9258,0.0000,-0.184129,0.700985,0.428094,0.000000,1.063253,1.063253,0.000000,1.063253,1.110776,-5.271922,1.200000,0,1.0000,1,0.000000,-0.265604,0.891272,0.576782,13.500479,-0.694428,1.110776,-5.271922
5685,1.398873,-7.2478,27.5980,25.1177,0.0000,-0.182650,0.704125,0.431455,0.000000,1.064625,1.064625,0.000000,1.064625,1.120931,-5.171922,1.200000,0,1.0000,1,0.000000,-0.264856,0.892423,0.576163,13.591381,-0.693178,1.120931,-5.171922
5695,1.398873,-7.1895,27.7215,25.4351,0.0000,-0.181144,0.707271,0.436985,0.000000,1.065174,1.065174,0.000000,1.065174,1.129678,-5.071922,1.200000,0,1.0000,1,0.000000,-0.264557,0.892883,0.575916,13.669116,-0.694230,1.129678,-5.071922
5705,1.398873,-7.1302,27.8451,25.7825,0.0000,-0.179603,0.710414,0.445928,0.000000,1.073731,1.073731,0.000000,1.073731,1.137343,-4.971922,1.200000,0,1.0000,1,0.000000,-0.259911,0.900068,0.572131,13.735571,-0.406050,1.137343,-4.971922
5715,1.398873,-7.0700,27.9689,26.1197,0.0000,-0.178046,0.713561,0.452272,0.000000,1.077068,1.077068,0.000000,1.077068,1.143971,-4.871922,1.200000,0,1.0000,1,0.000000,-0.258106,0.902875,0.570687,13.792370,-0.360301,1.143971,-4.871922
5725,1.398873,-7.0087,28.0929,26.4558,0.0000,-0.176467,0.716712,0.458108,0.000000,1.078369,1.078369,0.000000,1.078369,1.149635,-4.771922,1.200000,0,1.0000,1,0.000000,-0.257403,0.903971,0.570128,13.840905,-0.363262,1.149635,-4.771922
5735,1.398873,-6.9468,28.2168,26.6789,0.0000,-0.174871,0.719862,0.463543,0.000000,1.078877,1.078877,0.000000,1.078877,1.154429,-4.671922,1.200000,0,1.0000,1,0.000000,-0.257129,0.904398,0.569911,13.882372,-0.209090,1.154429,-4.671922
5745,1.398873,-6.8842,28.3409,26.8526,0.0000,-0.173262,0.723013,0.468607,0.000000,1.087275,1.087275,0.000000,1.087275,1.158699,-4.571922,1.200000,0,1.0000,1,0.000000,-0.252611,0.911477,0.566376,13.917796,-0.006025,1.158699,-4.571922
5755,1.398873,-6.8210,28.4650,27.0715,0.0000,-0.171647,0.726168,0.471091,0.000000,1.090466,1.090466,0.000000,1.090466,1.162422,-4.471922,1.200000,0,1.0000,1,0.000000,-0.250900,0.914171,0.565062,13.948052,-0.139600,1.162422,-4.471922
5765,1.398873,-6.7572,28.5891,27.3619,0.0000,-0.170011,0.729319,0.474764,0.000000,1.091679,1.091679,0.000000,1.091679,1.165560,-4.371922,1.200000,0,1.0000,1,0.000000,-0.250251,0.915195,0.564567,13.973892,-0.279185,1.165560,-4.371922
5775,1.398873,-6.6926,28.7129,27.7300,0.0000,-0.168352,0.732461,0.479753,0.000000,1.092139,1.092139,0.000000,1.092139,1.168108,-4.271922,1.200000,0,1.0000,1,0.000000,-0.250005,0.915584,0.564379,13.995958,-0.422630,1.168108,-4.271922
5785,1.398873,-6.6271,28.8365,28.1356,0.0000,-0.166667,0.735595,0.485624,0.000000,1.100382,1.100382,0.000000,1.100382,1.170314,-4.171922,1.200000,0,1.0000,1,0.000000,-0.245607,0.922556,0.561078,14.014801,-0.543609,1.170314,-4.171922
5795,1.398873,-6.5605,28.9598,28.5916,0.0000,-0.164952,0.738719,0.492711,0.000000,1.103432,1.103432,0.000000,1.103432,1.172031,-4.071922,1.200000,0,1.0000,1,0.000000,-0.243986,0.925139,0.559883,14.030889,-0.630719,1.172031,-4.071922
5805,1.398873,-6.4929,29.0827,29.1033,0.0000,-0.163206,0.741830,0.500883,0.000000,1.104560,1.104560,0.000000,1.104560,1.173223,-3.971922,1.200000,0,1.0000,1,0.000000,-0.243387,0.926095,0.559444,14.044625,-0.706644,1.173223,-3.971922
5815,1.398873,-6.4241,29.2049,29.6228,0.0000,-0.161431,0.744921,0.509446,0.000000,1.104977,1.104977,0.000000,1.104977,1.173903,-3.871922,1.200000,0,1.0000,1,0.000000,-0.243166,0.926449,0.559282,14.056353,-0.756988,1.173903,-3.871922
5825,1.398873,-6.3541,29.3267,30.1255,0.0000,-0.159627,0.748002,0.517919,0.000000,1.113071,1.113071,0.000000,1.113071,1.174318,-3.771922,1.200000,0,1.0000,1,0.000000,-0.238882,0.933316,0.556198,14.066364,-0.786918,1.174318,-3.771922
5835,1.398873,-6.2831,29.4478,30.6406,0.0000,-0.157793,0.751065,0.526866,0.000000,1.115984,1.115984,0.000000,1.115984,1.174339,-3.671922,1.200000,0,1.0000,1,0.000000,-0.237345,0.935791,0.555112,14.074911,-0.791275,1.174339,-3.671922
5845,1.398873,-6.2109,29.5685,31.1576,0.0000,-0.155931,0.754116,0.535654,0.000000,1.117033,1.117033,0.000000,1.117033,1.173947,-3.571922,1.200000,0,1.0000,1,0.000000,-0.236793,0.936683,0.554724,14.082207,-0.814822,1.173947,-3.571922
5855,1.398873,-6.1375,29.6886,31.6859,0.0000,-0.154038,0.757150,0.545032,0.000000,1.125229,1.125229,0.000000,1.125229,1.173338,-3.471922,1.200000,0,1.0000,1,0.000000,-0.232486,0.943656,0.551749,14.088435,-0.799189,1.173338,-3.471922
5865,1.398873,-6.0630,29.8080,32.2385,0.0000,-0.152114,0.760165,0.555016,0.000000,1.128098,1.128098,0.000000,1.128098,1.172372,-3.371922,1.200000,0,1.0000,1,0.000000,-0.230984,0.946100,0.550731,14.093752,-0.765171,1.172372,-3.371922
5875,1.398873,-5.9873,29.9267,32.8110,0.0000,-0.150160,0.763163,0.565205,0.000000,1.129102,1.129102,0.000000,1.129102,1.171014,-3.271922,1.200000,0,1.0000,1,0.000000,-0.230458,0.946956,0.550378,14.098290,-0.745411,1.171014,-3.271922
5885,1.398873,-5.9104,30.0446,33.4106,0.0000,-0.148174,0.766138,0.575762,0.000000,1.129453,1.129453,0.000000,1.129453,1.169252,-3.171922,1.200000,0,1.0000,1,0.000000,-0.230275,0.947255,0.550254,14.102164,-0.736351,1.169252,-3.171922
5895,1.398873,-5.8322,30.1618,34.0368,0.0000,-0.146154,0.769091,0.587221,0.000000,1.137271,1.137271,0.000000,1.137271,1.167275,-3.071922,1.200000,0,1.0000,1,0.000000,-0.226196,0.953924,0.547557,14.105470,-0.683299,1.167275,-3.071922
5905,1.398873,-5.7527,30.2780,34.6692,0.0000,-0.144100,0.772023,0.598600,0.000000,1.139928,1.139928,0.000000,1.139928,1.164955,-2.971922,1.200000,0,1.0000,1,0.000000,-0.224813,0.956194,0.546661,14.108293,-0.649195,1.164955,-2.971922
5915,1.398873,-5.6719,30.3935,35.3182,0.0000,-0.142014,0.774933,0.609866,0.000000,1.140832,1.140832,0.000000,1.140832,1.162254,-2.871922,1.200000,0,1.0000,1,0.000000,-0.224344,0.956966,0.546358,14.110702,-0.655225,1.162254,-2.871922
5925,1.398873,-5.5898,30.5080,35.9605,0.0000,-0.139895,0.777820,0.620901,0.000000,1.148720,1.148720,0.000000,1.148720,1.159372,-2.771922,1.200000,0,1.0000,1,0.000000,-0.220254,0.963711,0.543768,14.112758,-0.672859,1.159372,-2.771922
5935,1.398873,-5.5064,30.6216,36.6180,0.0000,-0.137744,0.780680,0.632355,0.000000,1.151323,1.151323,0.000000,1.151323,1.156153,-2.671922,1.200000,0,1.0000,1,0.000000,-0.218909,0.965939,0.542932,14.114513,-0.675032,1.156153,-2.671922
5945,1.398873,-5.4217,30.7343,37.2953,0.0000,-0.135555,0.783515,0.645088,0.000000,1.152182,1.152182,0.000000,1.152182,1.152520,-2.571922,1.200000,0,1.0000,1,0.000000,-0.218465,0.966674,0.542659,14.116011,-0.583735,1.152520,-2.571922
5955,1.398873,-5.3355,30.8460,37.9738,0.0000,-0.133329,0.786324,0.658322,0.000000,1.152465,1.152465,0.000000,1.152465,1.148438,-2.471922,1.200000,0,1.0000,1,0.000000,-0.218318,0.966917,0.542569,14.117290,-0.444493,1.148438,-2.471922
